rating,date,bank,cleaned_text,sentiment_score,sentiment_label,bank_id
5,2025-04-04,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
4,2025-04-04,Commercial Bank of Ethiopia,nice app suitable use weak side need data connection hoping fix offline give 4 rate,0.924096703529358,positive,1
5,2025-04-04,Commercial Bank of Ethiopia,easy use,0.9884273409843444,positive,1
5,2025-04-04,Commercial Bank of Ethiopia,good job cbe team mobile app design way simple intuitive navigate great everyone effectively handle essential banking task need perform regularly practical reliable tool make everyday banking much convenient thank useful application,0.9979084730148317,positive,1
5,2025-04-04,Commercial Bank of Ethiopia,screenshot,0.9906129837036132,positive,1
3,2025-04-04,Commercial Bank of Ethiopia,smooth good time new update 2025 make screenshot recite even downlod button delayed put recite gallery simple proof please fix unable show proof payment client thankyou,0.9870259165763856,positive,1
4,2025-04-04,Commercial Bank of Ethiopia,cool,0.9998509883880616,positive,1
5,2025-04-03,Commercial Bank of Ethiopia,good app,0.9998493194580078,positive,1
5,2025-04-03,Commercial Bank of Ethiopia,great app,0.999821126461029,positive,1
4,2025-04-03,Commercial Bank of Ethiopia,good banking app,0.999841570854187,positive,1
5,2025-04-03,Commercial Bank of Ethiopia,satisfy,0.9997739195823668,positive,1
5,2025-04-03,Commercial Bank of Ethiopia,app necessary app many people find,0.9853109121322632,positive,1
5,2025-04-03,Commercial Bank of Ethiopia,cbe active bank use cbe app satisfaction,0.8500856757164001,negative,1
5,2025-04-03,Commercial Bank of Ethiopia,make life alot easy can not even imagine make transaction person app crucial good app well do,0.9922582507133484,positive,1
5,2025-04-02,Commercial Bank of Ethiopia,excellent,0.9998434782028198,positive,1
5,2025-04-02,Commercial Bank of Ethiopia,perfect,0.9998517036437988,positive,1
5,2025-04-02,Commercial Bank of Ethiopia,thankyou,0.999842882156372,positive,1
5,2025-04-02,Commercial Bank of Ethiopia,like,0.9910564422607422,positive,1
5,2025-04-02,Commercial Bank of Ethiopia,ok,0.9997851252555848,positive,1
1,2025-04-02,Commercial Bank of Ethiopia,not understand reason need disable developer option access app security risk hinder app functionality go dev hope life fill inconvenience,0.9993877410888672,negative,1
5,2025-04-02,Commercial Bank of Ethiopia,smart app,0.999789297580719,positive,1
2,2025-04-02,Commercial Bank of Ethiopia,isin gaa,0.825854480266571,negative,1
5,2025-04-01,Commercial Bank of Ethiopia,easy use,0.9884273409843444,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,great,0.9998630285263062,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,good app star faction work,0.9997707009315492,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,excelent,0.9998672008514404,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,smart,0.9998456239700316,positive,1
3,2025-04-01,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,interesting app,0.9996960163116456,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,like,0.9910564422607422,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,wowcbekeep,0.7883602380752563,negative,1
5,2025-04-01,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,excellentapp,0.9998526573181152,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,useful,0.9997634291648864,positive,1
4,2025-04-01,Commercial Bank of Ethiopia,satisfied app sure secure,0.9997169375419616,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,easy use,0.9884273409843444,positive,1
4,2025-04-01,Commercial Bank of Ethiopia,good sometimes nur cbe come without consent even choose lock appear,0.9299104809761048,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,excellent,0.9998434782028198,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,always relay,0.993179202079773,positive,1
5,2025-04-01,Commercial Bank of Ethiopia,lucky thank cbe,0.9998283386230468,positive,1
4,2025-04-01,Commercial Bank of Ethiopia,need improvement like tellbirr,0.9934640526771544,negative,1
5,2025-04-01,Commercial Bank of Ethiopia,goode app,0.9997406601905824,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,nice app,0.9998061060905457,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,safe easy fast,0.999350607395172,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,perfect,0.9998517036437988,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good app,0.9998493194580078,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,nice,0.9998552799224854,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good app,0.9998493194580078,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,veary useful app screen shout impossible solve problem,0.9681060314178468,negative,1
5,2025-03-31,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
4,2025-03-31,Commercial Bank of Ethiopia,suitable app,0.9997665286064148,positive,1
1,2025-03-31,Commercial Bank of Ethiopia,dear cbe app comparable 21century pls try solve,0.9526160955429076,negative,1
5,2025-03-31,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,nice app,0.9998061060905457,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good transaction method financial,0.999774158000946,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,cbe go right pathwaytrack thank cbe one step ahead payment platform app,0.9992105960845948,positive,1
4,2025-03-31,Commercial Bank of Ethiopia,literarily not work,0.9995864033699036,negative,1
5,2025-03-31,Commercial Bank of Ethiopia,good give we plus,0.9998756647109984,positive,1
4,2025-03-31,Commercial Bank of Ethiopia,good application however one functionality recommendation let app transfer money telebirr account mpesa way one ask thank,0.9487852454185486,positive,1
4,2025-03-31,Commercial Bank of Ethiopia,update able screenshot update can not able screenshot transfere detail,0.9919829964637756,negative,1
5,2025-03-31,Commercial Bank of Ethiopia,tnc cbe,0.9070308804512024,positive,1
4,2025-03-31,Commercial Bank of Ethiopia,good app integrate cbe cbe birr allow cardless withdrawal directly accout,0.95685213804245,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,great app,0.999821126461029,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,excellent,0.9998434782028198,positive,1
4,2025-03-31,Commercial Bank of Ethiopia,great app,0.999821126461029,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,cbe,0.9966009855270386,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,great work,0.9998679161071776,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,app good screenshot impossible,0.9889963865280152,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,excellent match application,0.9998453855514526,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good app,0.9998493194580078,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good app,0.9998493194580078,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,excellent app,0.9998356103897096,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,easy use user friendly,0.9000470638275146,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,nice,0.9998552799224854,positive,1
3,2025-03-31,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,well software,0.999262273311615,positive,1
4,2025-03-31,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,cbe good app,0.9998351335525512,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,application fast secure convenient thank cbe,0.9940330386161804,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,excellent service,0.9998576641082764,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
4,2025-03-31,Commercial Bank of Ethiopia,not display cash transaction bank statement mobile banking app,0.9914547204971312,negative,1
5,2025-03-31,Commercial Bank of Ethiopia,amazing app,0.9998670816421508,positive,1
4,2025-03-31,Commercial Bank of Ethiopia,legitimate bank,0.9973963499069214,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,ever never see kind app proud cbe,0.9244291186332704,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good safe,0.999842882156372,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good bank,0.9998420476913452,positive,1
4,2025-03-31,Commercial Bank of Ethiopia,good sometimes,0.999841570854187,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
4,2025-03-31,Commercial Bank of Ethiopia,allow pay fuel,0.9563597440719604,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,really app simple use time every also transaction quality user within transaction receipt abank mean app bank hand mobile frankly proud bank digital word write weakness poor connection,0.9993457198143004,negative,1
5,2025-03-31,Commercial Bank of Ethiopia,good job,0.999835729598999,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,great version,0.9998726844787598,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,excellent,0.9998434782028198,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good easy use,0.9997110962867736,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,nice app fast money transfer,0.9987881779670716,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,really automate,0.9951748251914978,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,good app,0.9998493194580078,positive,1
5,2025-03-31,Commercial Bank of Ethiopia,bek betam kelal,0.9325478076934814,positive,1
3,2025-03-30,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
4,2025-03-30,Commercial Bank of Ethiopia,recently app keep closing notification say app bug make update please,0.9961472749710084,negative,1
5,2025-03-30,Commercial Bank of Ethiopia,good keep,0.9998505115509032,positive,1
3,2025-03-30,Commercial Bank of Ethiopia,issue process delay,0.9985427856445312,negative,1
5,2025-03-30,Commercial Bank of Ethiopia,amazing application ethiopian banking industry interested one,0.9997395873069764,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,nice,0.9998552799224854,positive,1
3,2025-03-30,Commercial Bank of Ethiopia,interesting,0.9998446702957152,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,simplefast,0.9989486336708068,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,good app,0.9998493194580078,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,great,0.9998630285263062,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,good app,0.9998493194580078,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,well,0.9995703101158142,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,excellent anddynamic plus user friend one bank app era love,0.9996126294136048,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,god thank,0.9995982050895692,positive,1
3,2025-03-30,Commercial Bank of Ethiopia,sum good,0.9998421669006348,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,good best,0.9998332262039183,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,happy thank cbe,0.9998698234558104,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,nice,0.9998552799224854,positive,1
5,2025-03-30,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
3,2025-03-30,Commercial Bank of Ethiopia,history sometimes miss transaction tranfer cbe birr debit really transfer need really cop world real hack security problem invest solve,0.9964948296546936,negative,1
5,2025-03-30,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
5,2025-03-29,Commercial Bank of Ethiopia,halan garidhaa cbe,0.9760899543762208,positive,1
5,2025-03-29,Commercial Bank of Ethiopia,good app useing,0.999685525894165,positive,1
5,2025-03-29,Commercial Bank of Ethiopia,like,0.9910564422607422,positive,1
5,2025-03-29,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
5,2025-03-29,Commercial Bank of Ethiopia,good app fix screenshot easy like,0.9974101185798644,positive,1
5,2025-03-28,Commercial Bank of Ethiopia,l love,0.9998512268066406,positive,1
5,2025-03-28,Commercial Bank of Ethiopia,exaggerate say application one big player banking industry simplify lot thing user even bank pocket opinion 1 transfer money word limit note end can not write reason briefly not understand limit hand limit bank could explain 2 pay water code mention,0.993927240371704,negative,1
5,2025-03-28,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
5,2025-03-28,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
1,2025-03-28,Commercial Bank of Ethiopia,update screenshoot disable work,0.9992486834526062,negative,1
5,2025-03-27,Commercial Bank of Ethiopia,realy donot see like application fast safe ande confortable,0.6755251884460449,positive,1
5,2025-03-27,Commercial Bank of Ethiopia,excellent needed upgrading,0.9994764924049376,positive,1
5,2025-03-27,Commercial Bank of Ethiopia,good app,0.9998493194580078,positive,1
4,2025-03-27,Commercial Bank of Ethiopia,good app pleace update app,0.9992204904556274,positive,1
1,2025-03-27,Commercial Bank of Ethiopia,late update prevent take screenshot really annoying please allow we take screenshot need evidence particularly case transfer failure,0.9994706511497498,negative,1
5,2025-03-27,Commercial Bank of Ethiopia,wow,0.999592125415802,positive,1
5,2025-03-27,Commercial Bank of Ethiopia,fantastic app appreciate much,0.9998669624328612,positive,1
5,2025-03-27,Commercial Bank of Ethiopia,convenient app,0.9977468848228456,positive,1
1,2025-03-26,Commercial Bank of Ethiopia,not work properly crash many time commercial bank ethiopia application also send money cbe birr not get money bank account forcefully must wait 35 day get money back account walk cbe world go decentralized finance,0.9980207681655884,negative,1
5,2025-03-26,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
1,2025-03-26,Commercial Bank of Ethiopia,crash multiple time everytime launch fix edit crash fix screenshot disable not know think good idea,0.9987955093383788,negative,1
2,2025-03-26,Commercial Bank of Ethiopia,u remove screen shoot,0.9983320832252502,negative,1
5,2025-03-26,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
1,2025-03-26,Commercial Bank of Ethiopia,fail mid transaction screenshot download not work link share work bring back old app usless,0.999415397644043,negative,1
5,2025-03-26,Commercial Bank of Ethiopia,nice one,0.9998481273651124,positive,1
5,2025-03-25,Commercial Bank of Ethiopia,good application,0.999854564666748,positive,1
5,2025-03-25,Commercial Bank of Ethiopia,problem solver good fast app,0.99970680475235,positive,1
5,2025-03-25,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
5,2025-03-25,Commercial Bank of Ethiopia,nice,0.9998552799224854,positive,1
3,2025-03-25,Commercial Bank of Ethiopia,please bring back screenshot option screenshot download option take like 15 second appear gallery people not know,0.9883126616477966,negative,1
5,2025-03-25,Commercial Bank of Ethiopia,ok,0.9997851252555848,positive,1
3,2025-03-24,Commercial Bank of Ethiopia,must add dark mode option,0.9885581731796264,negative,1
5,2025-03-24,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
5,2025-03-24,Commercial Bank of Ethiopia,thank,0.9998283386230468,positive,1
5,2025-03-24,Commercial Bank of Ethiopia,cbe,0.9966009855270386,positive,1
5,2025-03-24,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
5,2025-03-24,Commercial Bank of Ethiopia,nice convenient app,0.9994218349456788,positive,1
2,2025-03-24,Commercial Bank of Ethiopia,many bug app keep crashi ng update file seem keep get bad,0.9996492862701416,negative,1
5,2025-03-24,Commercial Bank of Ethiopia,,0.7481208443641663,positive,1
5,2025-03-24,Commercial Bank of Ethiopia,good,0.999816119670868,positive,1
4,2025-03-24,Commercial Bank of Ethiopia,great experience far app be not work developer mode,0.972967565059662,negative,1
3,2025-03-24,Commercial Bank of Ethiopia,screen shot stop,0.9994602799415588,negative,1
5,2025-03-23,Commercial Bank of Ethiopia,nice,0.9998552799224854,positive,1
5,2025-03-23,Commercial Bank of Ethiopia,good app,0.9998493194580078,positive,1
5,2025-03-23,Commercial Bank of Ethiopia,genuine app,0.9998650550842284,positive,1
5,2025-03-23,Commercial Bank of Ethiopia,okay,0.9997709393501282,positive,1
4,2025-03-23,Commercial Bank of Ethiopia,good application sometimes take long time synchronize,0.6597997546195984,negative,1
5,2025-03-23,Commercial Bank of Ethiopia,commercial dank,0.7676738500595093,positive,1
5,2025-03-23,Commercial Bank of Ethiopia,great,0.9998630285263062,positive,1
3,2025-06-05,Bank of Abyssinia,work,0.9994449019432068,positive,2
1,2025-06-03,Bank of Abyssinia,hello face problem boa mobile app every time enter phone number password app crash show error say boamobile close app bug try update reinstall clear cache nothing work please fix bug next update really need access account thank,0.9987168312072754,negative,2
5,2025-06-03,Bank of Abyssinia,exceptional,0.9998514652252196,positive,2
5,2025-06-02,Bank of Abyssinia,boa mobile good bank,0.9984728693962096,positive,2
1,2025-06-01,Bank of Abyssinia,wor app 247 loading,0.9903733730316162,negative,2
1,2025-06-01,Bank of Abyssinia,app interest android phone please update,0.8080635070800781,positive,2
5,2025-05-31,Bank of Abyssinia,boa system confartable,0.9988227486610411,negative,2
5,2025-05-31,Bank of Abyssinia,nice abyssinia bank choice,0.9994124174118042,positive,2
1,2025-05-27,Bank of Abyssinia,app waste time not work can not even long really piss fix problem,0.9987770915031432,negative,2
3,2025-05-25,Bank of Abyssinia,good service,0.9998499155044556,positive,2
1,2025-05-24,Bank of Abyssinia,app crush frequently,0.9947291016578674,negative,2
5,2025-05-22,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2025-05-21,Bank of Abyssinia,guy keep get bad,0.9978876709938048,negative,2
5,2025-05-21,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2025-05-21,Bank of Abyssinia,app joke crash work take forever load half feature decorative point can not log can not transfer money can not even check balance without bug developer actually try make work kind social experiment test patience build sleep definitely look like idea functional app maybe consider different career path,0.9939597845077516,negative,2
2,2025-05-20,Bank of Abyssinia,boa,0.74105304479599,negative,2
5,2025-05-20,Bank of Abyssinia,good,0.999816119670868,positive,2
4,2025-05-19,Bank of Abyssinia,open android,0.9966705441474916,positive,2
1,2025-05-18,Bank of Abyssinia,bad app ever totally unreliable not work last 4 month,0.9938756823539734,negative,2
5,2025-05-18,Bank of Abyssinia,amazing,0.999875545501709,positive,2
4,2025-05-16,Bank of Abyssinia,excellent app,0.9998356103897096,positive,2
5,2025-05-15,Bank of Abyssinia,excellent,0.9998434782028198,positive,2
5,2025-05-14,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2025-05-11,Bank of Abyssinia,app work samsung a51 give preview logo,0.9634435772895812,negative,2
5,2025-05-10,Bank of Abyssinia,nice,0.9998552799224854,positive,2
5,2025-05-10,Bank of Abyssinia,enter incorrect security question mistake boa app lock pin forever option contact different branch 4times not able solve issue,0.9990479350090028,negative,2
5,2025-05-09,Bank of Abyssinia,good app,0.9998493194580078,positive,2
5,2025-05-07,Bank of Abyssinia,like application good,0.9998340606689452,positive,2
1,2025-05-06,Bank of Abyssinia,app future good problem app reset activate difficult even branch staff take long time active branch plus time high expect failure activation process counter otp sent work,0.9957236051559448,negative,2
5,2025-05-06,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2025-05-02,Bank of Abyssinia,good,0.999816119670868,positive,2
4,2025-04-30,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2025-04-28,Bank of Abyssinia,wow,0.999592125415802,positive,2
5,2025-04-23,Bank of Abyssinia,really good,0.9998512268066406,positive,2
1,2025-04-23,Bank of Abyssinia,bad app stick open note work,0.999160885810852,negative,2
3,2025-04-20,Bank of Abyssinia,app not work ask password start loading not open,0.999382257461548,negative,2
2,2025-04-19,Bank of Abyssinia,well,0.9995703101158142,positive,2
1,2025-04-18,Bank of Abyssinia,keep show pop turn developer option even tho turn make work horrible experience need fix asap plus kinda slow,0.9996138215065002,negative,2
1,2025-04-17,Bank of Abyssinia,yideg,0.767581045627594,negative,2
1,2025-04-17,Bank of Abyssinia,,0.7481208443641663,positive,2
5,2025-04-10,Bank of Abyssinia,great boa,0.9992689490318298,positive,2
5,2025-04-10,Bank of Abyssinia,well,0.9995703101158142,positive,2
5,2025-04-09,Bank of Abyssinia,boa mobile backing,0.7506160736083984,negative,2
5,2025-04-08,Bank of Abyssinia,nice,0.9998552799224854,positive,2
5,2025-04-08,Bank of Abyssinia,fast bank abissinya,0.9628041386604308,negative,2
1,2025-04-08,Bank of Abyssinia,would give low possible crush much take bank long fix bug,0.9988508224487304,negative,2
1,2025-04-07,Bank of Abyssinia,not workso frustrating,0.9880568981170654,positive,2
5,2025-04-06,Bank of Abyssinia,like,0.9910564422607422,positive,2
1,2025-04-06,Bank of Abyssinia,work correctly must update,0.9969622492790222,positive,2
5,2025-04-04,Bank of Abyssinia,app get considerable improvement like language qr scanner unlimited transfer survice boa please alot fastness convenient login make transaction,0.6844220161437988,positive,2
2,2025-04-04,Bank of Abyssinia,type password say successfully log go back first page,0.9560198783874512,negative,2
3,2025-04-04,Bank of Abyssinia,good not update enough not add new thing,0.989948034286499,negative,2
5,2025-04-02,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2025-04-01,Bank of Abyssinia,thank,0.9998283386230468,positive,2
1,2025-03-31,Bank of Abyssinia,not work period z slow mobile banking ever would rather use 815,0.9906190633773804,negative,2
1,2025-03-31,Bank of Abyssinia,activate application allow sign automatically turn phone,0.8343852162361145,positive,2
5,2025-03-30,Bank of Abyssinia,good application,0.999854564666748,positive,2
1,2025-03-30,Bank of Abyssinia,version work even buy card send money,0.9751186966896056,negative,2
1,2025-03-29,Bank of Abyssinia,can not actively initialization say incorrect otp get exact otp,0.9952602982521056,negative,2
1,2025-03-26,Bank of Abyssinia,always problematic hardly work,0.9988321661949158,negative,2
1,2025-03-25,Bank of Abyssinia,consider fact bank huge app really bad could well,0.999699592590332,negative,2
5,2025-03-25,Bank of Abyssinia,good app,0.9998493194580078,positive,2
5,2025-03-25,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2025-03-24,Bank of Abyssinia,bad app bank ever u ashamed scammer,0.999570906162262,negative,2
5,2025-03-22,Bank of Abyssinia,great boa,0.9992689490318298,positive,2
5,2025-03-21,Bank of Abyssinia,well,0.9995703101158142,positive,2
1,2025-03-21,Bank of Abyssinia,go bank many time could not make transaction see balance nothing else point mobile banking can not make transaction please work,0.9963793158531188,negative,2
5,2025-03-20,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2025-03-19,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2025-03-19,Bank of Abyssinia,speed,0.9994010925292968,positive,2
1,2025-03-19,Bank of Abyssinia,anyone want download not,0.9945453405380248,negative,2
5,2025-03-19,Bank of Abyssinia,wonderful,0.9998772144317628,positive,2
5,2025-03-19,Bank of Abyssinia,worck,0.97611802816391,negative,2
5,2025-03-16,Bank of Abyssinia,good app,0.9998493194580078,positive,2
5,2025-03-14,Bank of Abyssinia,love,0.9998735189437866,positive,2
1,2025-03-13,Bank of Abyssinia,wow,0.999592125415802,positive,2
1,2025-03-12,Bank of Abyssinia,edit new bug app let type otp code shameful app allow use developer option consider might perhaps actual developer expect toggle option bank restart phone message lable somthe smoothen experience like security consultant thing implement app please invest actual security mess,0.999466359615326,negative,2
5,2025-03-11,Bank of Abyssinia,improve good,0.9998528957366944,positive,2
5,2025-03-11,Bank of Abyssinia,boa,0.74105304479599,negative,2
3,2025-03-10,Bank of Abyssinia,decent problem sometimes say error transfer money infact transfer bug transfer 2 time instead 1 also can not transfer money other telebirr acc self boe dev fix,0.9966238737106324,negative,2
5,2025-03-10,Bank of Abyssinia,boa greqt ethiopian bank,0.6850442290306091,negative,2
1,2025-03-10,Bank of Abyssinia,bug still therethe app crash every time try log especially old phone like galaxy a32,0.9992225170135498,negative,2
4,2025-03-09,Bank of Abyssinia,almost well compare cbe qualified,0.9746547937393188,positive,2
5,2025-03-09,Bank of Abyssinia,awesome app simple use much important app,0.999546468257904,positive,2
5,2025-03-07,Bank of Abyssinia,wonderfull app,0.9998815059661864,positive,2
5,2025-03-07,Bank of Abyssinia,can not use app,0.995769500732422,negative,2
1,2025-03-06,Bank of Abyssinia,bad mobile banking app ever experience blame app compare much well clash take much long time login load short complete trash,0.999577820301056,negative,2
4,2025-03-05,Bank of Abyssinia,wow,0.999592125415802,positive,2
1,2025-03-05,Bank of Abyssinia,bro bad app make human kind software engineer make sad see enterprise big boa make app like disgrace country,0.9996875524520874,negative,2
1,2025-03-04,Bank of Abyssinia,aga b girja miss language admin afaan oromo itoophiyaa language,0.9928743839263916,negative,2
5,2025-03-03,Bank of Abyssinia,good app,0.9998493194580078,positive,2
1,2025-03-02,Bank of Abyssinia,download app first time read customer review soon instal open app close back automatically unserious bank uninstalle app immediately,0.9976258873939514,negative,2
1,2025-03-02,Bank of Abyssinia,good feature sometimes not work0,0.976883828639984,positive,2
1,2025-03-01,Bank of Abyssinia,poor proformance,0.9997919201850892,negative,2
1,2025-03-01,Bank of Abyssinia,opening really frustrating,0.9983893632888794,negative,2
5,2025-03-01,Bank of Abyssinia,verry amazing app ib,0.9997125267982484,positive,2
1,2025-02-26,Bank of Abyssinia,work day,0.9883728623390198,positive,2
5,2025-02-23,Bank of Abyssinia,thank boa,0.9998200535774232,positive,2
5,2025-02-22,Bank of Abyssinia,good banking app wworld,0.99970680475235,positive,2
5,2025-02-21,Bank of Abyssinia,nice app easy use,0.9993615746498108,positive,2
1,2025-02-15,Bank of Abyssinia,please add language app settingamharic afan oromo tigniyaand other sometimes bank bank transfer available time even available reachableit serious issue,0.9894938468933104,negative,2
5,2025-02-14,Bank of Abyssinia,help full like ittttt,0.9263752102851868,positive,2
2,2025-02-12,Bank of Abyssinia,functional,0.9993332028388976,positive,2
5,2025-02-08,Bank of Abyssinia,good bank,0.9998420476913452,positive,2
3,2025-02-06,Bank of Abyssinia,make easy convienient use perfect high prefrence choice,0.9919643402099608,positive,2
5,2025-02-04,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2025-02-03,Bank of Abyssinia,,0.7481208443641663,positive,2
5,2025-01-31,Bank of Abyssinia,use app two yearsit amazing,0.9990752935409546,positive,2
5,2025-01-31,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2025-01-30,Bank of Abyssinia,sad experience,0.999068796634674,negative,2
3,2025-01-26,Bank of Abyssinia,always update annoying,0.99937903881073,negative,2
5,2025-01-23,Bank of Abyssinia,good app somehow wait minute,0.9684252738952636,positive,2
1,2025-01-21,Bank of Abyssinia,can not dijitalize atm apollo app phone,0.99535071849823,negative,2
2,2025-01-21,Bank of Abyssinia,whenever try sign app close please fix,0.995692789554596,negative,2
5,2025-01-21,Bank of Abyssinia,beter,0.6771947741508484,positive,2
4,2025-01-18,Bank of Abyssinia,boa,0.74105304479599,negative,2
1,2025-01-18,Bank of Abyssinia,app slow ehhhh not upgrade app always zero,0.9977447986602784,negative,2
5,2025-01-17,Bank of Abyssinia,aadan axme barkhadle,0.8095583319664001,negative,2
1,2025-01-16,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2025-01-15,Bank of Abyssinia,horrible customer service app crash horrible,0.9997979998588562,negative,2
5,2025-01-14,Bank of Abyssinia,love,0.9998735189437866,positive,2
5,2025-01-14,Bank of Abyssinia,well,0.9995703101158142,positive,2
1,2025-01-13,Bank of Abyssinia,keep ask turn developer mode even dev mode could not use,0.9741511940956116,negative,2
5,2025-01-11,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2025-01-10,Bank of Abyssinia,like much,0.999556839466095,positive,2
5,2025-01-10,Bank of Abyssinia,thank,0.9998283386230468,positive,2
5,2025-01-09,Bank of Abyssinia,perfect,0.9998517036437988,positive,2
5,2025-01-09,Bank of Abyssinia,good good,0.9998282194137572,positive,2
